+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 14861 |    Zamass    |   71  |      Воин     |           Ворген           |
| 14862 |   Eldright   |   80  |  Чернокнижник |        Высший эльф         |
| 14863 |     Azil     |   22  |      Воин     |            Орк             |
| 14864 |   Жирожир    |   80  |     Друид     |      Пандарен(Альянс)      |
| 14865 |   Лиарочка   |   80  |     Друид     |           Эредар           |
| 14866 | Чтослучилась |   80  |    Охотник    |        Эльф бездны         |
| 14867 |  Дристабак   |   80  |      Маг      |           Нежить           |
| 14868 |   Menmura    |   80  |      Жрец     |        Ночной эльф         |
| 14869 |     Znot     |   80  |     Шаман     |        Ночной эльф         |
| 14870 |  Лотраксион  |   80  | Рыцарь смерти |           Ворген           |
| 14871 |    Kellis    |   80  |      Жрец     |           Эредар           |
| 14872 |   Graymor    |   1   |      Жрец     |          Человек           |
| 14873 |     Гош      |   80  |      Воин     |            Орк             |
| 14874 |   Шпристец   |   73  |      Жрец     |         Эльф крови         |
| 14875 |    Kelsvy    |   80  |      Маг      |           Эредар           |
| 14876 |  Felomelorn  |   80  |      Маг      |        Высший эльф         |
| 14877 |    Catris    |   80  |    Паладин    |           Эредар           |
| 14878 |    Книжка    |   80  |  Чернокнижник |      Вульпера(Альянс)      |
| 14879 |  Skillheart  |   1   |   Разбойник   |           Таурен           |
| 14880 |  Demonizer   |   80  |     Друид     |           Дреней           |
| 14881 |   Таночник   |   80  |    Паладин    |           Эредар           |
| 14882 | Alvionochka  |   80  |      Маг      |            Гном            |
| 14883 |     Bafy     |   80  |    Паладин    |        Эльф бездны         |
| 14884 |  Ещетёплый   |   80  | Рыцарь смерти |       Ночнорожденный       |
| 14885 |  Делайдвиж   |   80  |      Жрец     |           Эредар           |
| 14886 |    Диурд     |   80  |     Друид     |      Вульпера(Альянс)      |
| 14887 |     Гати     |   80  |    Паладин    |            Орк             |
| 14888 |   Albumin    |   80  |    Паладин    |         Эльф крови         |
| 14889 |    Nhelv     |   80  |   Разбойник   |           Нежить           |
| 14890 |   Эллиора    |   80  |   Разбойник   |       Ночнорожденный       |
| 14891 |    Гамуму    |   80  |     Шаман     |       Вульпера(Орда)       |
| 14892 |   Ysharraj   |   80  |     Друид     |           Гоблин           |
| 14893 |  Holilight   |   80  |    Паладин    |           Гоблин           |
| 14894 |  Творожэка   |   80  | Рыцарь смерти |           Эредар           |
| 14895 |    Rosner    |   80  |      Маг      |           Нежить           |
| 14896 |     Дкам     |   80  | Рыцарь смерти |           Ворген           |
| 14897 |  Bomjmodeex  |   80  |    Паладин    |          Человек           |
| 14898 | Аспиринчикк  |   80  |      Жрец     |        Ночной эльф         |
| 14899 |  Кельняшка   |   80  |     Шаман     |         Эльф крови         |
| 14900 |  Kolossalno  |   80  |    Охотник    |        Эльф бездны         |
| 14901 |  Кораксиан   |   80  |      Воин     |          Человек           |
| 14902 |  Hyeputalo   |   80  |      Маг      |        Высший эльф         |
| 14903 |   Ziraelli   |   80  |  Чернокнижник |           Нежить           |
| 14904 |   Mangustx   |   80  |    Паладин    |        Ночной эльф         |
| 14905 | Параличкинг  |   80  |      Маг      |        Высший эльф         |
| 14906 |  Demolisher  |   80  | Рыцарь смерти |          Человек           |
| 14907 |    Ketrk     |   80  |     Друид     |           Нежить           |
| 14908 |    Zammas    |   80  |      Маг      |      Вульпера(Альянс)      |
| 14909 |   Kreyall    |   80  | Рыцарь смерти |         Эльф крови         |
| 14910 | Колькабасков |   80  |    Паладин    |            Орк             |
| 14911 |   Эротично   |   80  |      Жрец     |           Эредар           |
| 14912 |  Miraschon   |   80  |    Охотник    |           Эредар           |
| 14913 |  Kitsunessa  |   80  |     Шаман     |        Эльф бездны         |
| 14914 | Abyssalgift  |   80  |    Охотник    |        Эльф бездны         |
| 14915 |    Saphu     |   80  |      Воин     |          Человек           |
| 14916 |     Jeta     |   80  |      Маг      |           Нежить           |
| 14917 |   Rechange   |   80  | Рыцарь смерти |           Дреней           |
| 14918 |  Перегринус  |   70  |  Чернокнижник |           Тролль           |
| 14919 |  Dedinsaid   |   80  |  Чернокнижник |           Нежить           |
| 14920 |    Хаксу     |   80  |     Шаман     |      Вульпера(Альянс)      |
| 14921 |    Nzoot     |   80  |      Воин     |        Эльф бездны         |
| 14922 |   Тапочкии   |   80  |   Разбойник   |        Ночной эльф         |
| 14923 |     Xyc      |   80  |   Разбойник   |        Высший эльф         |
| 14924 |    Navpa     |   80  |      Воин     |           Эредар           |
| 14925 |   Булгаков   |   80  |     Друид     |          Человек           |
| 14926 |  Tvorojaba   |   80  |     Шаман     |           Эредар           |
| 14927 | Циклонсобака |   80  |      Жрец     |         Эльф крови         |
| 14928 |   Sorokin    |   80  |      Жрец     |           Гоблин           |
| 14929 |     Сьём     |   80  |      Жрец     |         Эльф крови         |
| 14930 |    Рыхлый    |   80  |    Паладин    |           Дворф            |
| 14931 |  Накурименя  |   80  | Рыцарь смерти |           Нежить           |
| 14932 |   Борландд   |   68  |    Охотник    |        Ночной эльф         |
| 14933 |   Katiama    |   80  |     Шаман     |           Дреней           |
| 14934 |  Aliaksandr  |   80  |      Воин     |           Ворген           |
| 14935 |   Kerinda    |   80  |      Маг      |        Высший эльф         |
| 14936 |   Абуобеж    |   80  |      Жрец     |         Эльф крови         |
| 14937 |    Палмер    |   80  |    Охотник    |          Человек           |
| 14938 |  Beautifull  |   80  |     Шаман     |        Ночной эльф         |
| 14939 |   Rethlor    |   80  |      Воин     |         Эльф крови         |
| 14940 |   Бродвей    |   80  |     Друид     |         Эльф крови         |
| 14941 |   Torikos    |   80  |     Друид     |        Ночной эльф         |
| 14942 |   Beskone    |   67  |    Паладин    |            Орк             |
| 14943 |    Бухлоу    |   80  |    Охотник    |           Тролль           |
| 14944 |     Vetk     |   80  |      Маг      |           Эредар           |
| 14945 | Gameboydanil |   80  |    Охотник    |        Эльф бездны         |
| 14946 |  Mytantishe  |   80  |     Друид     |          Человек           |
| 14947 | Dragonqueen  |   66  | Рыцарь смерти |         Эльф крови         |
| 14948 |    Banzi     |   80  |     Шаман     |           Гоблин           |
| 14949 |  Палэльфорк  |   80  |    Паладин    |         Эльф крови         |
| 14950 | Vladimirkhil |   80  |    Охотник    |        Эльф бездны         |
| 14951 | Вебкамфорель |   40  |      Жрец     |           Нежить           |
| 14952 |    Shemag    |   80  |      Воин     |            Орк             |
| 14953 |    Шабум     |   10  |      Воин     |           Дворф            |
| 14954 |   Nemecise   |   80  |     Шаман     |           Эредар           |
| 14955 |  Grindewall  |   80  |     Друид     |           Гоблин           |
| 14956 |  Arcanegirl  |   80  |      Маг      |           Эредар           |
| 14957 |  Феназипаам  |   80  |      Жрец     |           Нежить           |
| 14958 |   Катофалк   |   80  |    Паладин    |           Дворф            |
| 14959 |   Shoumen    |   80  |    Охотник    |            Орк             |
| 14960 |  Darkmourne  |   80  |  Чернокнижник |        Высший эльф         |
| 14961 | Spasatelvasi |   80  |      Жрец     |        Ночной эльф         |
| 14962 |   Алатиэль   |   80  |      Маг      |         Эльф крови         |
| 14963 |     Hret     |   80  |      Воин     |            Орк             |
| 14964 |  Алатариэль  |   80  |    Охотник    |        Эльф бездны         |
| 14965 |   Lagrange   |   80  |      Воин     |           Эредар           |
| 14966 |    Wizar     |   80  |      Маг      |        Высший эльф         |
| 14967 |   Цузавен    |   80  |     Друид     |           Ворген           |
| 14968 |  Микродруид  |   80  |     Друид     |        Ночной эльф         |
| 14969 | Hallucinogen |   80  |      Жрец     |           Эредар           |
| 14970 |    Зерет     |   80  |      Жрец     |           Эредар           |
| 14971 |    Стеша     |   10  |      Жрец     |          Человек           |
| 14972 |   Seagull    |   80  |     Друид     |           Гоблин           |
| 14973 |   Шамантут   |   80  |     Шаман     |           Тролль           |
| 14974 |  Мистерауф   |   80  |      Маг      |           Эредар           |
| 14975 |   Braelyne   |   80  |     Шаман     |         Эльф крови         |
| 14976 |     Fess     |   80  | Рыцарь смерти |            Нага            |
| 14977 |     Wowp     |   80  |     Шаман     |         Эльф крови         |
| 14978 | Изумительная |   80  |  Чернокнижник |           Ворген           |
| 14979 |   Ланодар    |   80  |    Паладин    |          Человек           |
| 14980 |    Dmgoff    |   80  |    Паладин    |        Эльф бездны         |
| 14981 |  Геникоолог  |   80  |      Маг      |            Орк             |
| 14982 |   Венндета   |   80  |      Жрец     |          Человек           |
| 14983 |    Flarus    |   80  |      Маг      |         Эльф крови         |
| 14984 |   Саргерас   |   80  |      Маг      |           Эредар           |
| 14985 |    Sharko    |   80  |      Жрец     |           Тролль           |
| 14986 |    Forexx    |   80  |    Паладин    |        Высший эльф         |
| 14987 |   Кейлана    |   80  |      Маг      |        Ночной эльф         |
| 14988 |  Singularis  |   80  |  Чернокнижник |        Эльф бездны         |
| 14989 |  Невижузла   |   80  |     Шаман     |           Эредар           |
| 14990 |    Lilak     |   80  |   Разбойник   |      Вульпера(Альянс)      |
| 14991 |    Istana    |   80  |      Маг      |        Ночной эльф         |
| 14992 |  Caxapokuwu  |   80  |    Паладин    |        Эльф бездны         |
| 14993 |   Илиданч    |   80  |      Воин     |        Ночной эльф         |
| 14994 |   Каландра   |   80  |     Шаман     |           Эредар           |
| 14995 |   Олдскул    |   80  |    Паладин    |         Эльф крови         |
| 14996 |  Злобнаяфея  |   80  |     Шаман     |           Дреней           |
| 14997 |  Vitaminka   |   80  |     Шаман     |        Высший эльф         |
| 14998 |  Шындрмындр  |   80  | Рыцарь смерти |            Нага            |
| 14999 |   Paragram   |   80  | Рыцарь смерти |        Высший эльф         |
| 15000 |    Kerrza    |   80  |    Охотник    |          Человек           |
| 15001 | Singulyarnay |   80  |  Чернокнижник |           Гоблин           |
| 15002 |   Акулюша    |   80  |     Шаман     |           Гоблин           |
| 15003 |   Duratank   |   80  |      Воин     |            Орк             |
| 15004 |   Китикэт    |   80  |     Друид     |           Тролль           |
| 15005 |   Хомячокс   |   80  |      Жрец     |           Эредар           |
| 15006 |    Ирлеин    |   80  |     Шаман     |        Эльф бездны         |
| 15007 |   Tankowar   |   80  |      Воин     |          Человек           |
| 15008 |   Пистёнка   |   80  |    Паладин    |         Эльф крови         |
| 15009 |    Алютра    |   80  |     Друид     |        Ночной эльф         |
| 15010 |   Сайдрет    |   80  |      Маг      |          Человек           |
| 15011 |    Exidra    |   80  |    Паладин    |        Эльф бездны         |
| 15012 |     Volh     |   80  |     Друид     |           Ворген           |
| 15013 |    Тамата    |   80  |  Чернокнижник |      Пандарен(Альянс)      |
| 15014 |  Триграмма   |   80  |     Шаман     |           Дреней           |
| 15015 |   Кубалир    |   80  |    Паладин    |        Эльф бездны         |
| 15016 |  Михрюнчик   |   80  |      Маг      |            Гном            |
| 15017 |    Rinoss    |   80  |      Воин     |            Орк             |
| 15018 |    Квпять    |   80  |    Охотник    |           Дреней           |
| 15019 |    Пошто     |   80  |     Шаман     |           Дворф            |
| 15020 |    Braeda    |   80  |      Жрец     |         Эльф крови         |
| 15021 |   Айсгном    |   80  | Рыцарь смерти |            Гном            |
| 15022 |    Фарнас    |   80  |    Паладин    |           Таурен           |
| 15023 |     Атак     |   80  | Рыцарь смерти |          Человек           |
| 15024 |     Лоал     |   80  |    Паладин    |       Вульпера(Орда)       |
| 15025 |  Джипифокся  |   80  |     Друид     |        Ночной эльф         |
| 15026 |   Panakeya   |   80  |     Друид     |        Эльф бездны         |
| 15027 |   Ellisonn   |   80  |      Маг      |          Человек           |
| 15028 |    Стонер    |   80  |   Разбойник   |           Нежить           |
| 15029 |  Цисланрель  |   80  |      Жрец     |         Эльф крови         |
| 15030 |  Актавионо   |   80  |      Маг      |           Нежить           |
| 15031 |  Ростельком  |   80  |     Шаман     |            Гном            |
| 15032 |    Lunaka    |   80  |      Жрец     |      Вульпера(Альянс)      |
| 15033 |   Инервейт   |   80  |     Шаман     |            Орк             |
| 15034 |  Теньалуны   |   80  |  Чернокнижник |        Высший эльф         |
| 15035 |   Сычевая    |   80  |    Паладин    |           Нежить           |
| 15036 |     Atav     |   80  |     Шаман     |       Ночнорожденный       |
| 15037 |   Джэриил    |   80  |      Воин     |           Эредар           |
| 15038 |  Инфинитти   |   80  |     Шаман     |           Дреней           |
| 15039 | Госпожалолей |   80  |    Охотник    |        Ночной эльф         |
| 15040 |  Когтифриды  |   80  |     Друид     |        Эльф бездны         |
| 15041 |    Эсманд    |   80  |      Маг      |       Вульпера(Орда)       |
| 15042 |    Ongarn    |   80  |     Шаман     |            Орк             |
| 15043 |  Глюкнутый   |   80  |    Охотник    |           Тролль           |
| 15044 |  Hardgopro   |   80  |     Друид     |           Гоблин           |
| 15045 |    Быбыч     |   80  |      Воин     |           Таурен           |
| 15046 |   Chaptoxa   |   80  |      Маг      |      Вульпера(Альянс)      |
| 15047 |   Петухан    |   80  |     Шаман     |            Орк             |
| 15048 |   Венигрет   |   80  |     Друид     |        Эльф бездны         |
| 15049 |  Ильлюминат  |   80  |    Паладин    |        Эльф бездны         |
| 15050 |  Blackwood   |   80  |    Паладин    |           Ворген           |
| 15051 |   Hruhairn   |   80  |     Друид     |           Таурен           |
| 15052 |    Амарго    |   80  |   Разбойник   |       Вульпера(Орда)       |
| 15053 |  Darkstorm   |   80  |      Воин     |            Орк             |
| 15054 |  Narantuya   |   80  |    Паладин    |            Гном            |
| 15055 |  Maniggazz   |   80  |   Разбойник   |           Нежить           |
| 15056 |    Кагура    |   80  |     Друид     |        Ночной эльф         |
| 15057 |   Verkara    |   80  |      Жрец     |        Ночной эльф         |
| 15058 |  Меленький   |   80  |   Разбойник   |            Гном            |
| 15059 |    Джинши    |   80  |     Шаман     |           Эредар           |
| 15060 |  Альтантем   |   80  |  Чернокнижник |      Вульпера(Альянс)      |
| 15061 |   Ricochet   |   80  |    Охотник    |        Эльф бездны         |
| 15062 |   Улыбнись   |   80  |      Жрец     |      Пандарен(Альянс)      |
| 15063 | Childintime  |   80  |     Шаман     |            Орк             |
| 15064 |  Сантаника   |   80  |      Маг      |      Вульпера(Альянс)      |
| 15065 |  Аспэринка   |   80  |      Жрец     |         Эльф крови         |
| 15066 |     Jeni     |   80  |    Охотник    |        Ночной эльф         |
| 15067 |   Черназор   |   80  |  Чернокнижник |          Человек           |
| 15068 |    Зюззик    |   80  |     Друид     |        Ночной эльф         |
| 15069 |  Диментяра   |   80  |     Друид     |        Ночной эльф         |
| 15070 |   Позвони    |   80  |     Друид     |           Гоблин           |
| 15071 |   Артёмик    |   80  |      Маг      |            Гном            |
| 15072 |    Vilen     |   80  | Рыцарь смерти |           Таурен           |
| 15073 |   Витинари   |   80  |      Жрец     |           Гоблин           |
| 15074 |  Boogiieman  |   80  |     Друид     |       Вульпера(Орда)       |
| 15075 |  Monocolor   |   80  |     Друид     |            Орк             |
| 15076 |  Тихийзакат  |   80  |      Маг      |           Гоблин           |
| 15077 |    Gomba     |   80  |      Воин     |            Орк             |
| 15078 |  Romillucky  |   80  |   Разбойник   |            Гном            |
| 15079 |     Ther     |   80  |     Шаман     |           Ворген           |
| 15080 |   Shabist    |   80  |     Друид     |           Дреней           |
| 15081 | Voljinsenjin |   80  |    Охотник    |           Тролль           |
| 15082 |  Даймонетец  |   80  |      Воин     |        Ночной эльф         |
| 15083 |    Зарево    |   80  |      Маг      | Дворф клана Черного Железа |
| 15084 |      Ар      |   80  |      Жрец     |        Ночной эльф         |
| 15085 |   Ruberoyd   |   80  |    Охотник    |        Эльф бездны         |
| 15086 |   Pozhiloy   |   80  |    Паладин    |          Человек           |
| 15087 |   Highmag    |   80  |      Маг      |        Высший эльф         |
| 15088 |   Silwanna   |   80  |     Шаман     |           Эредар           |
| 15089 |   Malaren    |   80  |      Жрец     |        Эльф бездны         |
| 15090 |    Servus    |   80  |    Паладин    |          Человек           |
| 15091 |   Сусанин    |   80  |    Паладин    |          Человек           |
| 15092 |  Смершевец   |   80  |  Чернокнижник |          Человек           |
| 15093 |  Вагоняшка   |   80  |     Друид     |           Таурен           |
| 15094 |   Вэришан    |   80  |    Охотник    |           Тролль           |
| 15095 |    Kaseri    |   80  |    Паладин    |           Эредар           |
| 15096 |    Генриз    |   80  |     Друид     |           Дреней           |
| 15097 |   Маршелл    |   80  |      Воин     |           Эредар           |
| 15098 |  Dragonnik   |   80  |    Паладин    |          Человек           |
| 15099 |    Айанэ     |   80  |     Шаман     |          Человек           |
| 15100 |   Чикипам    |   80  |     Шаман     |           Гоблин           |
| 15101 |  Eizerside   |   80  |      Жрец     |        Эльф бездны         |
| 15102 |  Артаксеркс  |   80  |    Паладин    |       Вульпера(Орда)       |
| 15103 |    Блэкс     |   80  |    Охотник    |           Эредар           |
| 15104 |    Ахапка    |   80  |    Паладин    |          Человек           |
| 15105 |   Ништячек   |   80  |     Шаман     |           Эредар           |
| 15106 |   Esffsfe    |   80  |   Разбойник   |           Тролль           |
| 15107 | Degustatoor  |   80  |     Друид     |           Таурен           |
| 15108 | Hattebreder  |   80  |      Воин     |            Орк             |
| 15109 |     Ароз     |   80  |   Разбойник   |        Эльф бездны         |
| 15110 |   Madaraa    |   80  |    Паладин    |           Таурен           |
| 15111 |    Данька    |   80  |     Шаман     |           Эредар           |
| 15112 |   Jastina    |   80  |      Жрец     |         Эльф крови         |
| 15113 |    Sayron    |   80  |    Паладин    |          Человек           |
| 15114 |    Varau     |   80  |    Охотник    |         Эльф крови         |
| 15115 |    Shanty    |   80  |     Шаман     |            Нага            |
| 15116 |  Primipill   |   80  |  Чернокнижник |           Гоблин           |
| 15117 |  Смехотень   |   80  |    Охотник    |           Таурен           |
| 15118 |   Beatrixx   |   80  |    Охотник    |        Ночной эльф         |
| 15119 |  Lentheraz   |   80  |  Чернокнижник |         Эльф крови         |
| 15120 |   Afonasiy   |   80  |    Паладин    |          Человек           |
| 15121 |  Bloodygoat  |   80  | Рыцарь смерти |           Эредар           |
| 15122 |  Sunbringer  |   80  |      Жрец     |           Ворген           |
| 15123 |    Livon     |   80  |    Паладин    |          Человек           |
| 15124 |    Щипач     |   80  |   Разбойник   |        Ночной эльф         |
| 15125 |    Alexel    |   80  |      Воин     |          Человек           |
| 15126 |    Medone    |   80  |      Жрец     |           Нежить           |
| 15127 |    Олкачь    |   80  |    Охотник    |         Эльф крови         |
| 15128 |    Diler     |   80  |      Воин     |            Орк             |
| 15129 | Нострадамус  |   80  |      Маг      |           Нежить           |
| 15130 |   Ласкала    |   80  |      Маг      |        Высший эльф         |
| 15131 |   Лисаната   |   80  |  Чернокнижник |       Вульпера(Орда)       |
| 15132 |    Илина     |   80  |      Маг      |      Вульпера(Альянс)      |
| 15133 | Lexusezqueen |   80  |    Охотник    |           Гоблин           |
| 15134 | Ausgebrannt  |   80  |      Маг      |           Эредар           |
| 15135 |    Малея     |   80  |     Друид     |        Ночной эльф         |
| 15136 |   Davalkaa   |   80  |      Маг      |            Гном            |
| 15137 |  Turbawollf  |   80  |    Паладин    |           Дреней           |
| 15138 |  Tangritto   |   80  |    Паладин    |        Высший эльф         |
| 15139 |   Mufusail   |   80  |      Маг      |           Гоблин           |
| 15140 |    Павшия    |   80  |      Маг      |           Эредар           |
| 15141 |  Селиночка   |   80  |      Маг      |           Эредар           |
| 15142 |    Sinful    |   80  |    Паладин    |        Эльф бездны         |
| 15143 |  Totenkopff  |   80  |    Паладин    |           Тролль           |
| 15144 |    Lunki     |   80  |     Друид     |        Ночной эльф         |
| 15145 |  Drakonela   |   80  |      Жрец     |        Ночной эльф         |
| 15146 |   Raggorn    |   80  |    Паладин    |           Эредар           |
| 15147 | Doctormorro  |   80  |      Маг      |           Нежить           |
| 15148 |  Сандрарий   |   80  |      Маг      |           Нежить           |
| 15149 |  Lothvallen  |   80  |     Друид     |           Эредар           |
| 15150 |   Пухлощёк   |   80  |      Воин     |          Человек           |
| 15151 |   Хитакари   |   80  |    Паладин    |           Нежить           |
| 15152 |     Туч      |   80  |     Шаман     |           Дреней           |
| 15153 |    Ракси     |   80  |      Жрец     |        Высший эльф         |
| 15154 |    Elinda    |   80  |     Друид     |        Ночной эльф         |
| 15155 |    Nyens     |   80  | Рыцарь смерти |           Эредар           |
| 15156 |   Опятьмут   |   80  |     Друид     |           Эредар           |
| 15157 |    Kuzal     |   80  | Рыцарь смерти |            Нага            |
| 15158 | Непокалебим  |   80  | Рыцарь смерти |            Нага            |
| 15159 |  Безнадега   |   80  |    Паладин    |          Человек           |
| 15160 |    Agasis    |   80  |    Паладин    |        Высший эльф         |
| 15161 |     Vvow     |   80  |     Шаман     |         Эльф крови         |
| 15162 |   Sereban    |   80  |   Разбойник   |        Эльф бездны         |
| 15163 |   Razihel    |   80  |    Паладин    |          Человек           |
| 15164 |    Atinik    |   80  |   Разбойник   |           Нежить           |
| 15165 |    Локира    |   80  |  Чернокнижник |           Эредар           |
| 15166 |   Velysona   |   80  | Рыцарь смерти |        Высший эльф         |
| 15167 | Тотемвглотку |   80  |     Шаман     |        Эльф бездны         |
| 15168 |   Xrundel    |   80  |     Друид     |           Дреней           |
| 15169 |    Соупа     |   80  |    Паладин    |           Таурен           |
| 15170 |    Aarmy     |   80  |     Шаман     |           Дреней           |
| 15171 |    Шэлли     |   80  |     Друид     |          Человек           |
| 15172 | Lolkadimona  |   80  |    Охотник    |        Ночной эльф         |
| 15173 |  Партронакс  |   80  |  Чернокнижник |          Человек           |
| 15174 |    Spawni    |   80  | Рыцарь смерти |           Таурен           |
| 15175 |  Арканетка   |   80  |      Жрец     |           Эредар           |
| 15176 |     Krys     |   80  | Рыцарь смерти |           Нежить           |
| 15177 |   Жирабас    |   80  | Рыцарь смерти |       Пандарен(Орда)       |
| 15178 |   Komotozz   |   80  |    Паладин    |           Дворф            |
| 15179 |    Mohapx    |   80  |      Воин     |           Гоблин           |
| 15180 |    Devild    |   80  |  Чернокнижник |           Тролль           |
| 15181 |   Хитклив    |   80  |    Паладин    |           Нежить           |
| 15182 |    Глюкк     |   80  |   Разбойник   |           Нежить           |
| 15183 |   Hollfer    |   80  |      Воин     |         Эльф крови         |
| 15184 |  Wohlstein   |   80  |    Охотник    |        Эльф бездны         |
| 15185 |   Данаэлла   |   80  |  Чернокнижник |         Эльф крови         |
| 15186 |    Aozora    |   80  |     Друид     |         Эльф крови         |
| 15187 |   Veliaria   |   80  |  Чернокнижник |           Эредар           |
| 15188 |   Миссмира   |   79  | Рыцарь смерти |           Нежить           |
| 15189 | Пионфонцрар  |   79  | Рыцарь смерти |           Нежить           |
| 15190 |  Gigabased   |   77  |    Охотник    |           Дворф            |
| 15191 |    Madra     |   75  |     Друид     |           Дреней           |
| 15192 |   Джулияя    |   74  |    Паладин    |         Эльф крови         |
| 15193 |   Scorlok    |   73  |  Чернокнижник |        Ночной эльф         |
| 15194 |   Fishbite   |   71  | Рыцарь смерти |            Нага            |
| 15195 |   Hrukarum   |   71  |     Шаман     |           Таурен           |
| 15196 |    Шокшок    |   70  |     Шаман     |         Эльф крови         |
| 15197 |   Nekodown   |   70  |      Маг      |         Эльф крови         |
| 15198 |    Абхщда    |   70  |    Охотник    |           Ворген           |
| 15199 |   Алифтина   |   69  | Рыцарь смерти |       Вульпера(Орда)       |
| 15200 |  Vanyanoob   |   66  |    Паладин    |            Орк             |
| 15201 |   Расистс    |   66  |      Воин     |           Нежить           |
| 15202 |  Светланас   |   66  |  Чернокнижник |        Ночной эльф         |
| 15203 |  Eldenghost  |   64  |      Жрец     |          Человек           |
| 15204 |  Alockerty   |   62  | Рыцарь смерти |           Ворген           |
| 15205 |   Нарядка    |   62  |     Друид     |           Таурен           |
| 15206 |    Рубоп     |   61  |   Разбойник   |           Нежить           |
| 15207 |    Чифчик    |   61  |    Паладин    |          Человек           |
| 15208 |    Сашар     |   60  |      Маг      |            Гном            |
| 15209 |   Wisariel   |   60  |     Друид     |           Тролль           |
| 15210 |    Allea     |   57  |     Шаман     |           Дреней           |
| 15211 |     Долл     |   56  |  Чернокнижник |      Вульпера(Альянс)      |
| 15212 |   Kogorko    |   55  |     Друид     |      Вульпера(Альянс)      |
| 15213 | Posoneorfeed |   54  |     Друид     |         Эльф крови         |
| 15214 |  Забудайко   |   53  |     Шаман     |           Таурен           |
| 15215 |     Чаро     |   53  |  Чернокнижник |        Высший эльф         |
| 15216 |   Мэстэрио   |   51  |      Маг      |        Высший эльф         |
| 15217 | Гюнтервафля  |   50  |      Воин     |       Пандарен(Орда)       |
| 15218 |   Grafvet    |   46  |      Воин     |           Нежить           |
| 15219 |  Dremground  |   45  |    Паладин    |         Эльф крови         |
| 15220 |     Unnu     |   42  |     Шаман     |           Дворф            |
| 15221 |   Essterr    |   41  |      Маг      |        Ночной эльф         |
| 15222 |   Teamoon    |   40  |      Жрец     |           Дреней           |
| 15223 |   Бриофит    |   39  |     Друид     |      Пандарен(Альянс)      |
| 15224 | Desomorphiin |   36  |     Друид     |           Дреней           |
| 15225 |   Балонар    |   34  |  Чернокнижник |           Эредар           |
| 15226 |    Cayber    |   32  |    Паладин    |          Человек           |
| 15227 |    Лёхан     |   31  |      Маг      |        Высший эльф         |
| 15228 |  Pinkgnome   |   31  |    Охотник    |            Гном            |
| 15229 |    Earnsa    |   31  |      Воин     |           Дворф            |
| 15230 |    Monwar    |   30  |      Воин     |        Ночной эльф         |
| 15231 |   Иретель    |   30  |    Охотник    |        Высший эльф         |
| 15232 |  Кобальдиус  |   30  |      Воин     |          Человек           |
| 15233 | Запойныйборщ |   29  |  Чернокнижник |            Орк             |
| 15234 |    Карраг    |   29  |    Паладин    |           Ворген           |
| 15235 |     Люс      |   29  |    Паладин    |          Человек           |
| 15236 |   Разымбай   |   29  |    Паладин    |          Человек           |
| 15237 |  Дряноглаз   |   28  |      Воин     |          Человек           |
| 15238 |  Кегельмант  |   27  |  Чернокнижник |           Дворф            |
| 15239 |   Saminna    |   26  |    Паладин    |      Вульпера(Альянс)      |
| 15240 |   Мейкнони   |   25  |      Маг      |         Эльф крови         |
| 15241 |     Фииф     |   25  |  Чернокнижник |         Эльф крови         |
| 15242 |    Садиф     |   24  |      Маг      |          Человек           |
| 15243 |   Haliner    |   24  |    Охотник    |        Высший эльф         |
| 15244 |   Sevanna    |   22  |    Охотник    |           Ворген           |
| 15245 |   Yazkadia   |   22  |    Охотник    |           Тролль           |
| 15246 |   Lorgeron   |   21  |      Воин     |            Орк             |
| 15247 |     Хгеи     |   21  |    Паладин    |         Эльф крови         |
| 15248 |   Глебась    |   21  |      Воин     |        Высший эльф         |
| 15249 |    Чебуп     |   20  |      Маг      |         Эльф крови         |
| 15250 |     Pocc     |   19  |    Паладин    |          Человек           |
| 15251 |   Necrion    |   18  |  Чернокнижник |           Нежить           |
| 15252 |    Duben     |   18  |      Воин     |            Орк             |
| 15253 |    Lynaar    |   18  |      Жрец     |           Эредар           |
| 15254 |   Egorilla   |   17  |      Маг      |        Высший эльф         |
| 15255 |  Котодрева   |   16  |     Друид     |           Ворген           |
| 15256 |   Masanori   |   16  |   Разбойник   |        Ночной эльф         |
| 15257 |  Бальдараус  |   16  |    Паладин    |           Дворф            |
| 15258 |   Торрана    |   15  |    Паладин    |       Ночнорожденный       |
| 15259 |    Хадзу     |   15  |   Разбойник   |       Вульпера(Орда)       |
| 15260 | Josefbugman  |   14  |      Воин     | Дворф клана Черного Железа |
| 15261 |    Душлан    |   14  |   Разбойник   |            Орк             |
| 15262 |    Карзаг    |   14  |   Разбойник   |            Орк             |
| 15263 |  Саняхакас   |   14  |      Маг      |            Орк             |
| 15264 |   Caegaron   |   13  |    Паладин    |           Таурен           |
| 15265 |  Microksuha  |   13  |  Чернокнижник |           Нежить           |
| 15266 |   Argumen    |   13  |     Шаман     |          Человек           |
| 15267 |   Сериван    |   12  |      Маг      |           Нежить           |
| 15268 |   Тейнарил   |   12  |   Разбойник   |         Эльф крови         |
| 15269 |    Jelaan    |   12  |     Шаман     |           Дреней           |
