+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 32169 |    Осяша     |   80  |     Друид     |            Нага            |
| 32170 |   Atlanta    |   80  |  Чернокнижник |           Нежить           |
| 32171 |   Демониха   |   80  |      Жрец     |          Человек           |
| 32172 |    Bagyx     |   80  |     Друид     |           Гоблин           |
| 32173 |  Женскийжир  |   80  | Рыцарь смерти |           Эредар           |
| 32174 |    Мужиг     |   80  |     Друид     |       Ночнорожденный       |
| 32175 |   Alekxis    |   66  |    Охотник    |        Высший эльф         |
| 32176 |   Dankill    |   66  |  Чернокнижник |            Орк             |
| 32177 |  Шамшамуся   |   80  |     Шаман     |           Тролль           |
| 32178 |   Midzuno    |   80  |    Охотник    |        Высший эльф         |
| 32179 | Tenthhokage  |   71  |    Охотник    |         Эльф крови         |
| 32180 |   Ingvarr    |   54  |  Чернокнижник |           Нежить           |
| 32181 |    Zubach    |   23  |      Маг      |           Тролль           |
| 32182 |  Freakusha   |   80  |     Шаман     |        Высший эльф         |
| 32183 | Nulevoyprist |   80  |      Жрец     |        Ночной эльф         |
| 32184 |   Фонарьст   |   80  |     Шаман     |       Вульпера(Орда)       |
| 32185 |  Ультрасоль  |   80  |     Друид     |        Ночной эльф         |
| 32186 |    Zassir    |   70  |     Шаман     |           Тролль           |
| 32187 |   Монтера    |   24  |    Охотник    |            Гном            |
| 32188 |   Хелгрет    |   80  |  Чернокнижник |           Дворф            |
| 32189 |   Инсендио   |   80  |  Чернокнижник |         Эльф крови         |
| 32190 |   Галерка    |   80  |      Жрец     |            Нага            |
| 32191 |   Rogylik    |   42  |   Разбойник   |           Нежить           |
| 32192 |  Mechanism   |   80  |      Жрец     |           Нежить           |
| 32193 |   Элеозара   |   77  | Рыцарь смерти |        Ночной эльф         |
| 32194 |   Шоменка    |   80  |     Шаман     |        Ночной эльф         |
| 32195 |  Нейтралка   |   15  |      Жрец     |       Вульпера(Орда)       |
| 32196 |  Dkisfunny   |   80  | Рыцарь смерти |            Орк             |
| 32197 |     Rng      |   80  |   Разбойник   |        Ночной эльф         |
| 32198 |    Gravus    |   79  |    Охотник    |           Нежить           |
| 32199 |   Зигуляра   |   80  |  Чернокнижник |        Ночной эльф         |
| 32200 |  Дланьчумы   |   80  |    Паладин    |           Нежить           |
| 32201 |   Амигосик   |   67  | Рыцарь смерти |        Ночной эльф         |
| 32202 |    Divan     |   80  |     Друид     |         Эльф крови         |
| 32203 |  Yukidaruma  |   80  |      Жрец     |        Эльф бездны         |
| 32204 |     Kilu     |   56  |      Воин     |          Человек           |
| 32205 |   Valliya    |   80  |    Паладин    |          Человек           |
| 32206 |  Invisibull  |   80  |   Разбойник   |        Ночной эльф         |
| 32207 |    Kotoff    |   80  |    Охотник    |        Ночной эльф         |
| 32208 |   Мальвина   |   80  | Рыцарь смерти |          Человек           |
| 32209 | Grayphoenix  |   44  |     Шаман     |        Ночной эльф         |
| 32210 |    Рлпидо    |   21  |     Шаман     |        Ночной эльф         |
| 32211 |   Gladwar    |   15  |      Воин     |            Орк             |
| 32212 |    Тэкла     |   80  |    Паладин    |           Гоблин           |
| 32213 |   Tiamata    |   80  |     Шаман     |         Эльф крови         |
| 32214 |  Фирнасемь   |   79  |      Жрец     |           Нежить           |
| 32215 |    Meadow    |   80  |      Воин     |          Человек           |
| 32216 |  Altermari   |   80  |      Маг      |          Человек           |
| 32217 | Маленькоезло |   80  |     Друид     |          Человек           |
| 32218 |  Гонигусей   |   16  |    Паладин    |           Нежить           |
| 32219 |  Ammaennis   |   80  |      Маг      |         Эльф крови         |
| 32220 |    Taeki     |   78  |    Паладин    |      Вульпера(Альянс)      |
| 32221 | Подвискарик  |   27  |  Чернокнижник |            Гном            |
| 32222 |    Войцек    |   80  |      Жрец     |           Нежить           |
| 32223 |    Aluka     |   80  |   Разбойник   |        Ночной эльф         |
| 32224 |   Pricerog   |   8   |   Разбойник   |          Человек           |
| 32225 | Пристнецель  |   80  |      Жрец     |           Дреней           |
| 32226 |    Vizzle    |   26  |  Чернокнижник |           Гоблин           |
| 32227 |  Timgoldman  |   80  |    Паладин    |          Человек           |
| 32228 |    Витюха    |   80  |      Маг      |            Орк             |
| 32229 |    Винсан    |   62  |      Маг      |         Эльф крови         |
| 32230 |     Owin     |   80  |     Друид     |        Высший эльф         |
| 32231 |   Бедолага   |   80  |      Воин     |           Гоблин           |
| 32232 |  Чвквагнера  |   74  | Рыцарь смерти |           Таурен           |
| 32233 |   Шихоуин    |   80  |      Маг      |           Эредар           |
| 32234 |    Акаса     |   1   |     Друид     |           Тролль           |
| 32235 |   Sasetta    |   80  |      Жрец     |        Эльф бездны         |
| 32236 |    Энджик    |   31  |    Паладин    |            Орк             |
| 32237 |    Snorki    |   29  |   Разбойник   |           Нежить           |
| 32238 |   Дарнеса    |   17  |    Охотник    |         Эльф крови         |
| 32239 |  Кельтарама  |   25  |     Шаман     |        Высший эльф         |
| 32240 |   Hastwork   |   80  |  Чернокнижник |           Эредар           |
| 32241 |   Nonamex    |   80  |  Чернокнижник |           Тролль           |
| 32242 | Мертвыйэльф  |   80  | Рыцарь смерти |        Ночной эльф         |
| 32243 |  Рождество   |   80  |  Чернокнижник |           Эредар           |
| 32244 |   Steincer   |   23  |     Друид     |           Таурен           |
| 32245 |   Кириллка   |   80  | Рыцарь смерти |          Человек           |
| 32246 |    Изыдии    |   80  | Рыцарь смерти |            Орк             |
| 32247 |  Рейдерович  |   80  | Рыцарь смерти |         Эльф крови         |
| 32248 |   Viragosa   |   80  |    Паладин    |        Ночной эльф         |
| 32249 |  Westjonny   |   80  |     Шаман     |           Гоблин           |
| 32250 |   Barlekx    |   26  |   Разбойник   |           Тролль           |
| 32251 | Fistingqueen |   32  |  Чернокнижник |           Нежить           |
| 32252 |  Dengapally  |   80  |    Паладин    |           Нежить           |
| 32253 |    Kasarg    |   80  | Рыцарь смерти |            Орк             |
| 32254 |    Нохчу     |   80  | Рыцарь смерти |            Орк             |
| 32255 |    Тибик     |   80  |     Шаман     |       Вульпера(Орда)       |
| 32256 |   Chernika   |   74  | Рыцарь смерти |      Пандарен(Альянс)      |
| 32257 |  Pristaliya  |   67  |      Жрец     |         Эльф крови         |
| 32258 |  Демартель   |   80  |      Маг      |           Нежить           |
| 32259 | Котподлавкой |   64  |     Друид     |           Тролль           |
| 32260 |  Дефлоратор  |   80  |    Паладин    |          Человек           |
| 32261 |     Кетх     |   80  |      Маг      |           Нежить           |
| 32262 |     Ёфи      |   80  |      Жрец     |        Ночной эльф         |
| 32263 | Яхантатынет  |   12  |    Охотник    |        Ночной эльф         |
| 32264 |    Wargan    |   80  |      Воин     |          Человек           |
| 32265 |  Sshockwave  |   80  |      Воин     |            Орк             |
| 32266 |    Sangwy    |   80  |    Паладин    |          Человек           |
| 32267 |    Awalon    |   80  |     Друид     |           Гоблин           |
| 32268 |   Holyrise   |   80  |      Жрец     |        Ночной эльф         |
| 32269 |    Локли     |   76  |  Чернокнижник |       Ночнорожденный       |
| 32270 |   Ramiten    |   80  |      Жрец     |        Ночной эльф         |
| 32271 |    Cliah     |   71  |   Разбойник   |           Нежить           |
| 32272 |   Topzero    |   67  |    Паладин    |            Орк             |
| 32273 |    Mugros    |   40  |      Маг      |          Человек           |
| 32274 |   Файрмен    |   80  |      Маг      |           Тролль           |
| 32275 |   Tokoyami   |   80  |    Паладин    |          Человек           |
| 32276 |   Vinomon    |   80  |    Паладин    |          Человек           |
| 32277 |    Patren    |   44  |     Друид     |          Человек           |
| 32278 | Страхолюдина |   80  |  Чернокнижник |           Ворген           |
| 32279 |    Pushy     |   80  |      Жрец     |        Ночной эльф         |
| 32280 | Кукурузница  |   55  |      Воин     |           Дворф            |
| 32281 |   Flitfut    |   19  |      Жрец     |        Ночной эльф         |
| 32282 |     Cave     |   80  |    Паладин    |           Нежить           |
| 32283 |     Шуся     |   80  |     Шаман     |      Вульпера(Альянс)      |
| 32284 |   Фонарьс    |   80  |  Чернокнижник |           Гоблин           |
| 32285 |    Misuri    |   27  |   Разбойник   |      Вульпера(Альянс)      |
| 32286 |   Revenger   |   80  |    Охотник    |        Эльф бездны         |
| 32287 |   Мистэий    |   80  | Рыцарь смерти |           Ворген           |
| 32288 |   Avelance   |   80  |     Друид     |        Ночной эльф         |
| 32289 |   Иринлетт   |   63  |    Паладин    |          Человек           |
| 32290 |    Rendel    |   54  |    Паладин    |         Эльф крови         |
| 32291 |    Soberu    |   15  |     Друид     |           Дворф            |
| 32292 |   Linnara    |   6   |  Чернокнижник |        Высший эльф         |
| 32293 |   Holygard   |   80  |    Паладин    |           Дреней           |
| 32294 |   Беллани    |   80  |     Друид     |         Эльф крови         |
| 32295 |  Kotakylad   |   33  |      Воин     |       Вульпера(Орда)       |
| 32296 |     Deaf     |   80  |  Чернокнижник |          Человек           |
| 32297 |  Каплявесны  |   80  |      Жрец     |           Дворф            |
| 32298 |  Сквернолис  |   80  |     Друид     |       Вульпера(Орда)       |
| 32299 |   Наандар    |   80  |     Шаман     |           Дреней           |
| 32300 |  Alisizacia  |   80  |  Чернокнижник |         Эльф крови         |
| 32301 |    Hathos    |   80  |     Шаман     |        Высший эльф         |
| 32302 |  Донткусьме  |   25  |    Охотник    |           Тролль           |
| 32303 |   Драгилон   |   80  |    Охотник    |      Вульпера(Альянс)      |
| 32304 | Girlfromhell |   71  | Рыцарь смерти |        Ночной эльф         |
| 32305 |   Houdini    |   40  |      Маг      |        Ночной эльф         |
| 32306 | Yukinoshita  |   80  |      Маг      |         Эльф крови         |
| 32307 | Wagakkiband  |   75  |    Паладин    |           Нежить           |
| 32308 | Трещиназемли |   71  |     Шаман     |            Орк             |
| 32309 |   Пудинго    |   80  |    Охотник    |        Ночной эльф         |
| 32310 |    Курул     |   80  |      Жрец     |        Ночной эльф         |
| 32311 |  Izumochka   |   80  |    Паладин    |          Человек           |
| 32312 |   Unmoral    |   15  |     Шаман     |          Человек           |
| 32313 |   Gambosh    |   80  |     Шаман     |           Дворф            |
| 32314 |    Слыызн    |   45  |    Паладин    |            Нага            |
| 32315 |   Gremlen    |   80  |    Паладин    |           Дворф            |
| 32316 |    Zuulis    |   15  |    Паладин    |           Дреней           |
| 32317 |   Godlover   |   16  |   Разбойник   |           Дреней           |
| 32318 |   Enxitic    |   80  |     Шаман     |           Гоблин           |
| 32319 |    Дыхляк    |   80  |      Маг      |           Нежить           |
| 32320 |    Sinari    |   69  |      Жрец     |        Высший эльф         |
| 32321 |    Cacok     |   44  |    Паладин    |          Человек           |
| 32322 |   Grozbek    |   80  |     Друид     |           Тролль           |
| 32323 |  Тюльпанида  |   69  |      Воин     |            Гном            |
| 32324 |  Крассавчег  |   74  |   Разбойник   |            Гном            |
| 32325 |    Guggi     |   80  | Рыцарь смерти |            Орк             |
| 32326 |   Balfagor   |   80  |     Шаман     |      Вульпера(Альянс)      |
| 32327 |    Qwera     |   66  |   Разбойник   |          Человек           |
| 32328 |  Jabberwock  |   80  |      Воин     |           Тролль           |
| 32329 | Тыпростбомба |   80  |      Маг      |           Дреней           |
| 32330 |  Fruitorbit  |   80  |     Друид     |        Ночной эльф         |
| 32331 |    Швээпс    |   80  |     Шаман     |           Нежить           |
| 32332 |    Shaan     |   80  |      Жрец     |        Ночной эльф         |
| 32333 | Daddyalready |   80  |      Воин     |            Гном            |
| 32334 |   Dartlain   |   80  |    Паладин    |           Тролль           |
| 32335 |   Leampuck   |   80  |  Чернокнижник |            Орк             |
| 32336 |  Волентрон   |   47  |      Жрец     |       Ночнорожденный       |
| 32337 |   Огнемеч    |   80  |     Друид     |          Человек           |
| 32338 |   Филиция    |   80  |     Друид     |        Ночной эльф         |
| 32339 |   Эрисиум    |   80  |      Воин     |       Вульпера(Орда)       |
| 32340 |    Hamma     |   80  |     Шаман     |           Тролль           |
| 32341 |    Яфрик     |   20  |      Маг      |      Вульпера(Альянс)      |
| 32342 |    Magia     |   80  |      Маг      |        Ночной эльф         |
| 32343 |    Зыкай     |   13  |     Шаман     |        Высший эльф         |
| 32344 |  Пианистик   |   80  |      Воин     |          Человек           |
| 32345 |     Юити     |   62  |      Воин     |           Дворф            |
| 32346 |  Braindead   |   80  |      Жрец     |           Нежить           |
| 32347 |   Дкафник    |   80  | Рыцарь смерти |           Тролль           |
| 32348 |   Шоменыч    |   80  |     Шаман     |           Тролль           |
| 32349 | Predatordeep |   76  |    Паладин    |          Человек           |
| 32350 |    Икабот    |   55  |   Разбойник   |           Гоблин           |
| 32351 |  Mielwiliah  |   80  |     Друид     |           Ворген           |
| 32352 |  Невредина   |   28  |      Жрец     |           Дворф            |
| 32353 |   Йъухтыж    |   18  |    Охотник    |           Дреней           |
| 32354 |    Маршам    |   58  |     Шаман     |        Высший эльф         |
| 32355 |  Holygrand   |   10  |    Паладин    |         Эльф крови         |
| 32356 |   Химхант    |   80  |    Охотник    |           Ворген           |
| 32357 | Чпокаюживых  |   79  | Рыцарь смерти |      Вульпера(Альянс)      |
| 32358 |   Aelenst    |   9   |    Паладин    |         Эльф крови         |
| 32359 |   Extorris   |   80  |      Воин     |           Дреней           |
| 32360 |     Anq      |   12  |      Маг      |         Эльф крови         |
| 32361 | Примархочка  |   80  |    Паладин    |         Эльф крови         |
| 32362 |   Cardonal   |   80  |      Жрец     |         Эльф крови         |
| 32363 |    Kramag    |   80  |  Чернокнижник |           Нежить           |
| 32364 |    Атзири    |   80  |      Маг      |           Эредар           |
| 32365 |   Вэджайна   |   80  |      Маг      |           Нежить           |
| 32366 |   Бабаище    |   80  |  Чернокнижник |           Нежить           |
| 32367 |    Илюха     |   80  |    Паладин    |        Эльф бездны         |
| 32368 |    Ttonni    |   50  |     Друид     |           Таурен           |
| 32369 |    Аникей    |   38  |    Охотник    |           Нежить           |
| 32370 |   Waliron    |   51  |     Друид     |        Ночной эльф         |
| 32371 | Pvpnobalance |   80  |    Паладин    |      Пандарен(Альянс)      |
| 32372 |   Жигидон    |   80  |  Чернокнижник |            Орк             |
| 32373 |    Grubo     |   80  |  Чернокнижник |           Нежить           |
| 32374 |  Роквнатуре  |   80  |    Охотник    |          Человек           |
| 32375 |    Сенеж     |   80  |     Шаман     |           Гоблин           |
| 32376 |     Zsz      |   80  |     Шаман     |           Тролль           |
| 32377 |  Littleevil  |   80  |    Паладин    |         Эльф крови         |
| 32378 |     Чары     |   80  |      Маг      |           Эредар           |
| 32379 |    Oriant    |   79  |    Паладин    |           Дреней           |
| 32380 |    Эмилии    |   68  |    Паладин    |          Человек           |
| 32381 |  Distwelve   |   80  | Рыцарь смерти |        Ночной эльф         |
| 32382 |    Merek     |   80  | Рыцарь смерти |       Вульпера(Орда)       |
| 32383 |  Milashkis   |   80  |    Охотник    |         Эльф крови         |
| 32384 |   Баванши    |   73  |  Чернокнижник |         Эльф крови         |
| 32385 |     Хэяо     |   80  |   Разбойник   |        Ночной эльф         |
| 32386 |   Лилитвп    |   80  |  Чернокнижник |           Эредар           |
| 32387 |    Шприцц    |   80  |      Жрец     |        Ночной эльф         |
| 32388 |    Weils     |   80  |  Чернокнижник | Дворф клана Черного Железа |
| 32389 |    Умбрас    |   35  |    Паладин    |           Нежить           |
| 32390 |     Frex     |   20  |    Охотник    |          Человек           |
| 32391 |  Сакадзуки   |   10  |    Паладин    |         Эльф крови         |
| 32392 |   Relegeat   |   80  |     Друид     |        Высший эльф         |
| 32393 |    Atiel     |   80  |    Паладин    |           Ворген           |
| 32394 |  Менделеев   |   80  |  Чернокнижник |           Гоблин           |
| 32395 |   Morbious   |   80  |      Жрец     |           Тролль           |
| 32396 |    Kaala     |   80  | Рыцарь смерти |           Дреней           |
| 32397 |  Корольщита  |   58  |      Воин     |           Таурен           |
| 32398 |    Baztok    |   80  |     Друид     |           Тролль           |
| 32399 |   Хабатуля   |   80  |      Воин     |          Человек           |
| 32400 |   Лордгрэй   |   21  |    Паладин    |           Нежить           |
| 32401 |    Alflea    |   80  |      Маг      |        Ночной эльф         |
| 32402 | Amphetamine  |   80  | Рыцарь смерти |          Человек           |
| 32403 |    Palach    |   80  |      Воин     |        Ночной эльф         |
| 32404 |   Тотдядя    |   80  |      Жрец     |         Эльф крови         |
| 32405 |  Froosteeq   |   80  |      Маг      |           Нежить           |
| 32406 |  Хочушаурму  |   42  |     Друид     |            Нага            |
| 32407 |    Nabigi    |   80  |      Воин     |          Человек           |
| 32408 |  Nezlobniy   |   80  |    Паладин    |           Дреней           |
| 32409 |   Verdikt    |   80  |     Друид     |        Ночной эльф         |
| 32410 |     Мсаг     |   80  |      Жрец     |        Эльф бездны         |
| 32411 |    Divra     |   80  |      Воин     |          Человек           |
| 32412 |    Dimes     |   80  |      Маг      |         Эльф крови         |
| 32413 |     Фрюг     |   80  |      Маг      |            Гном            |
| 32414 |   Pipirka    |   80  | Рыцарь смерти |           Таурен           |
| 32415 |    Зиверт    |   42  |      Жрец     |        Ночной эльф         |
| 32416 |  Валябазука  |   80  |    Паладин    |           Дреней           |
| 32417 |    Betha     |   80  |      Жрец     |           Нежить           |
| 32418 |   Лисицска   |   80  |      Воин     |            Орк             |
| 32419 |    Бухалк    |   80  |    Охотник    |           Ворген           |
| 32420 |    Akasa     |   1   |     Шаман     |     Вульпера(Нейтрал)      |
| 32421 |  Diseleven   |   80  | Рыцарь смерти |        Ночной эльф         |
| 32422 |     Zenk     |   80  |     Шаман     |            Орк             |
| 32423 |    Monada    |   40  |   Разбойник   |           Нежить           |
| 32424 |     Bred     |   80  |    Паладин    |         Эльф крови         |
| 32425 |  Analdildos  |   59  |   Разбойник   |        Ночной эльф         |
| 32426 |   Сиранос    |   80  |  Чернокнижник |           Эредар           |
| 32427 | Shadowsmile  |   11  |  Чернокнижник |            Гном            |
| 32428 |    Форма     |   80  |     Друид     |           Дреней           |
| 32429 |    Coeval    |   80  |    Паладин    |        Высший эльф         |
| 32430 |  Эмисандра   |   80  | Рыцарь смерти |       Ночнорожденный       |
| 32431 |    Dorine    |   80  |     Друид     |          Человек           |
| 32432 |     Лять     |   80  | Рыцарь смерти |       Вульпера(Орда)       |
| 32433 |     Boba     |   80  |     Друид     |         Эльф крови         |
| 32434 |     Хрюю     |   80  |  Чернокнижник |           Гоблин           |
| 32435 |    Секто     |   67  |      Воин     |            Орк             |
| 32436 |    Каурес    |   80  |      Жрец     |           Нежить           |
| 32437 |  Talismanka  |   80  |      Жрец     |           Нежить           |
| 32438 | Moonpaladin  |   80  |    Паладин    |         Эльф крови         |
| 32439 |    Снилс     |   3   |    Паладин    |           Дреней           |
| 32440 |    Ksomo     |   80  |   Разбойник   |          Человек           |
| 32441 |  Транквила   |   79  |    Паладин    |           Дреней           |
| 32442 |    Milega    |   80  | Рыцарь смерти |         Эльф крови         |
| 32443 |   Sexbali    |   80  | Рыцарь смерти |         Эльф крови         |
| 32444 |   Талеэль    |   32  |   Разбойник   |        Ночной эльф         |
| 32445 |  Плюсминус   |   80  |     Друид     |           Нежить           |
| 32446 |    Дрогон    |   80  |    Паладин    |           Нежить           |
| 32447 |   Олдфэшн    |   80  |     Друид     |          Человек           |
| 32448 |    Лисун     |   80  |     Шаман     |       Вульпера(Орда)       |
| 32449 |   Garonsa    |   51  |    Паладин    |        Ночной эльф         |
| 32450 | Парацетомол  |   80  | Рыцарь смерти |          Человек           |
| 32451 |  Альфрамус   |   80  |      Жрец     |         Эльф крови         |
| 32452 | Протопряник  |   56  |    Паладин    |           Дворф            |
| 32453 |   Jinbled    |   80  |      Маг      |            Гном            |
| 32454 |   Felinara   |   80  |      Маг      |         Эльф крови         |
| 32455 |    Летос     |   80  |      Жрец     |        Ночной эльф         |
| 32456 |  Isithunywa  |   80  |      Жрец     |           Тролль           |
| 32457 |  Вагонхуёв   |   65  |     Друид     |        Ночной эльф         |
| 32458 |   Notsorry   |   80  |   Разбойник   |           Нежить           |
| 32459 |   Aectann    |   70  |    Паладин    |           Дреней           |
| 32460 |   Hostiik    |   80  |    Паладин    |           Таурен           |
| 32461 |   Garryaxe   |   80  |    Паладин    |            Орк             |
| 32462 |    Джебе     |   64  |     Друид     |         Эльф крови         |
| 32463 |    Шдруль    |   80  |     Друид     |           Таурен           |
| 32464 |   Элаксиа    |   16  |  Чернокнижник |            Гном            |
| 32465 |    Dezer     |   80  |     Друид     |           Эредар           |
| 32466 |    Disten    |   80  | Рыцарь смерти |        Ночной эльф         |
| 32467 |  Слакаюпокд  |   76  |      Жрец     |        Ночной эльф         |
| 32468 |   Akseoma    |   80  |    Паладин    |          Человек           |
| 32469 |    Розель    |   80  |      Воин     |        Ночной эльф         |
| 32470 |   Пикунок    |   77  |    Охотник    |        Высший эльф         |
| 32471 |     Acit     |   70  |      Воин     |          Человек           |
| 32472 |  Засланетс   |   80  |      Воин     |          Человек           |
| 32473 |    Трупыч    |   69  |      Жрец     |           Нежить           |
| 32474 |    Асгон     |   80  |     Шаман     |           Эредар           |
| 32475 |  Обновление  |   39  |    Паладин    |           Дворф            |
| 32476 | Medvedpreved |   80  |    Паладин    |        Эльф бездны         |
| 32477 |  Mikikeksa   |   80  |      Жрец     |          Человек           |
| 32478 |   Субботин   |   62  |    Охотник    |           Ворген           |
| 32479 |  Абрикоска   |   78  | Рыцарь смерти |          Человек           |
| 32480 |    Miuris    |   80  | Рыцарь смерти |           Гоблин           |
| 32481 |   Vxlxrxxs   |   80  |     Друид     |         Эльф крови         |
| 32482 |  Агропежик   |   80  |      Жрец     |          Человек           |
| 32483 |   Гномиха    |   61  |      Жрец     |            Гном            |
| 32484 |   Derexmvp   |   3   |    Паладин    |            Орк             |
| 32485 |   Mutalisk   |   63  |      Воин     |           Дреней           |
| 32486 |    Хантан    |   21  |    Охотник    |          Человек           |
| 32487 |   Потроха    |   80  |   Разбойник   |        Ночной эльф         |
| 32488 |   Радогор    |   80  |     Друид     |           Тролль           |
| 32489 | Chelyabaeba  |   80  |     Друид     |        Ночной эльф         |
| 32490 | Потерпевший  |   80  |    Паладин    |           Дреней           |
| 32491 |    Cathe     |   80  |    Паладин    |        Ночной эльф         |
| 32492 |    Brama     |   80  |  Чернокнижник |           Эредар           |
| 32493 |    Цукида    |   72  |      Жрец     |           Нежить           |
| 32494 |  Исчадьеада  |   80  |      Маг      |          Человек           |
| 32495 | Ветрокрылая  |   80  |      Маг      |           Дреней           |
| 32496 |  Braveshine  |   80  |      Воин     |         Эльф крови         |
| 32497 |  Трисичуха   |   80  |  Чернокнижник |           Нежить           |
| 32498 | Pivochanchik |   80  |     Друид     |        Эльф бездны         |
| 32499 |   Мугивара   |   80  |     Шаман     |       Вульпера(Орда)       |
| 32500 |  Helloveen   |   80  |  Чернокнижник |           Нежить           |
| 32501 |   Хелависа   |   2   |    Охотник    |           Дреней           |
| 32502 |   Babilan    |   80  |      Жрец     |        Эльф бездны         |
| 32503 |   Arltraz    |   72  |    Охотник    |           Тролль           |
| 32504 |   Mooneboy   |   80  |    Паладин    |        Высший эльф         |
| 32505 |    Mikass    |   70  |    Охотник    |           Нежить           |
| 32506 |    Ёбырь     |   33  |     Друид     |       Пандарен(Орда)       |
| 32507 |   Deadcow    |   72  | Рыцарь смерти |           Таурен           |
| 32508 | Ресогарантия |   1   |    Паладин    |           Дреней           |
| 32509 |    Сайтар    |   80  |      Маг      |          Человек           |
| 32510 |    Halwa     |   57  |    Паладин    |       Пандарен(Орда)       |
| 32511 |   Шургенз    |   80  | Рыцарь смерти |            Орк             |
| 32512 |    Лисяш     |   80  |     Друид     |       Вульпера(Орда)       |
| 32513 |  Sylvaeirn   |   80  |      Маг      |        Ночной эльф         |
| 32514 |  Bothunter   |   80  |     Друид     |       Вульпера(Орда)       |
| 32515 |   Disnine    |   80  | Рыцарь смерти |        Ночной эльф         |
| 32516 |   Activee    |   69  |      Жрец     |         Эльф крови         |
| 32517 |     Gams     |   80  |     Друид     |         Эльф крови         |
| 32518 |    Каине     |   10  |      Жрец     |        Высший эльф         |
| 32519 | Пробиватель  |   80  |    Паладин    |            Орк             |
| 32520 |   Карленок   |   80  |    Паладин    |           Дворф            |
| 32521 |    Hairn     |   22  |     Шаман     |           Таурен           |
| 32522 |    Conora    |   80  | Рыцарь смерти |          Человек           |
| 32523 |   Kwinstar   |   24  |    Паладин    |          Человек           |
| 32524 |    Бэйлин    |   80  | Рыцарь смерти |        Высший эльф         |
| 32525 |  Moswalion   |   80  |     Друид     |           Нежить           |
| 32526 |    Dregg     |   80  |     Шаман     |          Человек           |
| 32527 |   Asdfsaff   |   4   |    Охотник    |         Эльф крови         |
| 32528 |  Kadeinoviy  |   80  |     Шаман     |         Эльф крови         |
| 32529 |    Рисон     |   80  |     Шаман     |          Человек           |
| 32530 |    Атрейа    |   14  |    Паладин    |         Эльф крови         |
| 32531 |    Avela     |   80  |     Шаман     |          Человек           |
| 32532 |  Миливлуже   |   80  | Рыцарь смерти |           Таурен           |
| 32533 |    Skyosu    |   8   |     Друид     |      Пандарен(Альянс)      |
| 32534 | Барбариссия  |   80  |    Паладин    |        Ночной эльф         |
| 32535 |   Хилятор    |   64  |      Жрец     |           Нежить           |
| 32536 |   Babysouz   |   80  |      Маг      |        Ночной эльф         |
| 32537 |     Ytiy     |   80  |   Разбойник   |            Орк             |
| 32538 |   Erainna    |   80  |     Друид     |        Высший эльф         |
| 32539 | Mastersporta |   80  |  Чернокнижник |           Нежить           |
| 32540 |   Пупсёныш   |   55  |      Жрец     |       Пандарен(Орда)       |
| 32541 | Kisliyvonya  |   71  |    Паладин    |        Ночной эльф         |
| 32542 |   Тарабан    |   80  | Рыцарь смерти |        Высший эльф         |
| 32543 |     Guts     |   80  | Рыцарь смерти |       Пандарен(Орда)       |
| 32544 |   Reliara    |   53  |      Воин     |        Высший эльф         |
| 32545 |     Meez     |   80  |    Паладин    |      Вульпера(Альянс)      |
| 32546 |   Хитрецц    |   80  |   Разбойник   |            Гном            |
| 32547 |  Stefanskiy  |   75  |    Паладин    |           Дворф            |
| 32548 | Deathisfunny |   80  |      Жрец     |           Тролль           |
| 32549 |  Gwenstaisy  |   74  |    Паладин    |        Ночной эльф         |
| 32550 |  Волкодавч   |   3   |      Воин     |           Ворген           |
| 32551 |    Xroga     |   80  |   Разбойник   |        Ночной эльф         |
| 32552 |    Альянг    |   80  |    Паладин    |            Орк             |
| 32553 |  Подчинение  |   80  | Рыцарь смерти |        Ночной эльф         |
| 32554 |    Sosiks    |   80  |    Паладин    |           Нежить           |
| 32555 |     Fans     |   18  |   Разбойник   |          Человек           |
| 32556 |    Babixa    |   72  |    Паладин    |           Дреней           |
| 32557 |   Тронутая   |   80  |    Охотник    |        Высший эльф         |
| 32558 |  Frostpunk   |   80  |      Маг      |           Нежить           |
| 32559 |  Темныйчел   |   72  | Рыцарь смерти |          Человек           |
| 32560 |     Кбр      |   80  |    Охотник    |      Вульпера(Альянс)      |
| 32561 |    Biowar    |   80  |      Воин     |      Вульпера(Альянс)      |
| 32562 |    Олонг     |   66  |      Маг      |         Эльф крови         |
| 32563 |   Папалка    |   15  |    Паладин    |           Ворген           |
| 32564 |    Гендел    |   80  |      Маг      |         Эльф крови         |
| 32565 |  Персидский  |   80  |     Друид     |        Ночной эльф         |
| 32566 | Неадекватка  |   20  |      Воин     |          Человек           |
| 32567 |   Diseight   |   80  | Рыцарь смерти |        Ночной эльф         |
| 32568 |    Klins     |   75  |      Воин     |           Эредар           |
| 32569 |   Dengrey    |   80  |  Чернокнижник |            Орк             |
| 32570 |  Милиналуже  |   80  |    Паладин    |          Человек           |
| 32571 |  Наркамант   |   80  |   Разбойник   |           Нежить           |
| 32572 |   Soylgro    |   1   |  Чернокнижник |           Ворген           |
| 32573 |     Шрог     |   80  |   Разбойник   |       Вульпера(Орда)       |
| 32574 |  Разведчица  |   80  |     Друид     |        Эльф бездны         |
